ea_code,region_code,region,const_code,constituency,lz,hazard,wg,soc_sec,pop_size,pop_curr,pop_surv,pop_lhood,maize_eq,lhood_nad
100699052,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,1,398,412,0,0,0.0000,0
100699053,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Very Poor,0,321,332,56,56,0.0328,9455
100699053,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Poor,0,321,332,80,80,0.0383,36432
100699053,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Middle,0,321,332,0,93,0.0000,62649
100699053,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Rich,0,321,332,0,0,0.0000,0
100699053,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Very Poor,1,321,332,13,13,0.0022,2225
100699053,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Poor,1,321,332,17,17,0.0005,7590
100699053,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Middle,1,321,332,0,0,0.0000,0
100699053,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Rich,1,321,332,0,0,0.0000,0
100699054,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Very Poor,0,446,462,79,79,0.0457,11315
100699054,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Poor,0,446,462,111,111,0.0534,43599
100699054,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Middle,0,446,462,0,129,0.0000,74973
100699054,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Rich,0,446,462,0,0,0.0000,0
100699054,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Very Poor,1,446,462,18,18,0.0031,2662
100699054,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Poor,1,446,462,23,23,0.0007,9083
100699054,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Middle,1,446,462,0,0,0.0000,0
100699054,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Rich,1,446,462,0,0,0.0000,0
100699055,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Very Poor,0,368,381,65,65,0.0376,9300
100699055,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Poor,0,368,381,91,91,0.0440,35835
100699055,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Middle,0,368,381,0,107,0.0000,61621
100699055,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Rich,0,368,381,0,0,0.0000,0
100699055,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Very Poor,1,368,381,15,15,0.0026,2188
100699055,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Poor,1,368,381,19,19,0.0006,7466
100699055,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Middle,1,368,381,0,0,0.0000,0
100699055,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Rich,1,368,381,0,0,0.0000,0
100699056,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Very Poor,0,421,436,74,74,0.0431,11315
100699056,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Poor,0,421,436,105,105,0.0504,43599
100699056,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Middle,0,421,436,0,122,0.0000,74973
100699056,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Rich,0,421,436,0,0,0.0000,0
100699056,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Very Poor,1,421,436,17,17,0.0029,2662
100699056,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Poor,1,421,436,22,22,0.0007,9083
100699056,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Middle,1,421,436,0,0,0.0000,0
100699056,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Rich,1,421,436,0,0,0.0000,0
100699057,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Very Poor,0,442,458,78,78,0.0453,11935
100699057,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Poor,0,442,458,110,110,0.0529,45988
100699057,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Middle,0,442,458,0,128,0.0000,79081
100699057,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Rich,0,442,458,0,0,0.0000,0
100699057,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Very Poor,1,442,458,18,18,0.0031,2808
100699057,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Poor,1,442,458,23,23,0.0007,9581
100699057,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Middle,1,442,458,0,0,0.0000,0
100699057,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Rich,1,442,458,0,0,0.0000,0
100699058,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Very Poor,0,507,525,89,89,0.0519,11470
100699058,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Poor,0,507,525,126,126,0.0606,44196
100699058,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Middle,0,507,525,0,147,0.0000,76000
100699058,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Rich,0,507,525,0,0,0.0000,0
100699058,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Very Poor,1,507,525,21,21,0.0035,2699
100699058,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Poor,1,507,525,26,26,0.0008,9208
100699058,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Middle,1,507,525,0,0,0.0000,0
100699058,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Rich,1,507,525,0,0,0.0000,0
100699059,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Very Poor,0,374,387,66,66,0.0382,10850
100699059,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Poor,0,374,387,93,93,0.0447,41807
100699059,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Middle,0,374,387,0,108,0.0000,71892
100699059,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Rich,0,374,387,0,0,0.0000,0
100699059,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Very Poor,1,374,387,15,15,0.0026,2553
100699059,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Poor,1,374,387,19,19,0.0006,8710
100699059,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Middle,1,374,387,0,0,0.0000,0
100699059,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Rich,1,374,387,0,0,0.0000,0
100699060,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Very Poor,0,429,445,76,76,0.0440,11625
100699060,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Poor,0,429,445,107,107,0.0514,44793
100699060,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Middle,0,429,445,0,125,0.0000,77027
100699060,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Rich,0,429,445,0,0,0.0000,0
100699060,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Very Poor,1,429,445,18,18,0.0030,2735
100699060,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Poor,1,429,445,22,22,0.0007,9332
100699060,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Middle,1,429,445,0,0,0.0000,0
100699060,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Rich,1,429,445,0,0,0.0000,0
100699061,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,0,422,437,74,74,0.0325,12400
100699061,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,0,422,437,105,105,0.0197,47780
100699061,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,0,422,437,0,0,0.0000,0
100699061,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,0,422,437,0,0,0.0000,0
100699061,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,1,422,437,0,0,0.0000,0
100699061,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,1,422,437,0,0,0.0000,0
100699061,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,1,422,437,0,0,0.0000,0
100699061,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,1,422,437,0,0,0.0000,0
100699062,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,0,248,257,44,44,0.0191,7130
100699062,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,0,248,257,62,62,0.0116,27473
100699062,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,0,248,257,0,0,0.0000,0
100699062,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,0,248,257,0,0,0.0000,0
100699062,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,1,248,257,0,0,0.0000,0
100699062,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,1,248,257,0,0,0.0000,0
100699062,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,1,248,257,0,0,0.0000,0
100699062,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,1,248,257,0,0,0.0000,0
100699063,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,0,333,345,59,59,0.0257,7750
100699063,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,0,333,345,83,83,0.0155,29862
100699063,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,0,333,345,0,0,0.0000,0
100699063,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,0,333,345,0,0,0.0000,0
100699063,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,1,333,345,0,0,0.0000,0
100699063,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,1,333,345,0,0,0.0000,0
100699063,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,1,333,345,0,0,0.0000,0
100699063,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,1,333,345,0,0,0.0000,0
100699064,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,0,266,275,47,47,0.0205,6510
100699064,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,0,266,275,66,66,0.0124,25084
100699064,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,0,266,275,0,0,0.0000,0
100699064,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,0,266,275,0,0,0.0000,0
100699064,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,1,266,275,0,0,0.0000,0
100699064,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,1,266,275,0,0,0.0000,0
100699064,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,1,266,275,0,0,0.0000,0
100699064,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,1,266,275,0,0,0.0000,0
100699065,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,0,341,353,60,60,0.0263,10075
100699065,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,0,341,353,85,85,0.0159,38821
100699065,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,0,341,353,0,0,0.0000,0
100699065,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,0,341,353,0,0,0.0000,0
100699065,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,1,341,353,0,0,0.0000,0
100699065,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,1,341,353,0,0,0.0000,0
100699065,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,1,341,353,0,0,0.0000,0
100699065,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,1,341,353,0,0,0.0000,0
100699066,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,0,555,575,98,98,0.0428,15036
100699066,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,0,555,575,138,138,0.0259,57933
100699066,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,0,555,575,0,0,0.0000,0
100699066,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,0,555,575,0,0,0.0000,0
100699066,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,1,555,575,0,0,0.0000,0
100699066,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,1,555,575,0,0,0.0000,0
100699066,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,1,555,575,0,0,0.0000,0
100699066,10,Omusati,06,Okalongo,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,1,555,575,0,0,0.0000,0
100799001,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,0,391,405,69,69,0.0301,10230
100799001,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,0,391,405,97,97,0.0182,39418
100799001,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,0,391,405,0,0,0.0000,0
100799001,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,0,391,405,0,0,0.0000,0
100799001,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,1,391,405,0,0,0.0000,0
100799001,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,1,391,405,0,0,0.0000,0
100799001,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,1,391,405,0,0,0.0000,0
100799001,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,1,391,405,0,0,0.0000,0
100799002,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,0,466,483,82,82,0.0359,16121
100799002,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,0,466,483,116,116,0.0217,62113
100799002,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,0,466,483,0,0,0.0000,0
100799002,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,0,466,483,0,0,0.0000,0
100799002,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,1,466,483,0,0,0.0000,0
100799002,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,1,466,483,0,0,0.0000,0
100799002,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,1,466,483,0,0,0.0000,0
100799002,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,1,466,483,0,0,0.0000,0
100799003,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,0,500,518,88,88,0.0385,13021
100799003,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,0,500,518,124,124,0.0233,50169
100799003,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,0,500,518,0,0,0.0000,0
100799003,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,0,500,518,0,0,0.0000,0
100799003,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,1,500,518,0,0,0.0000,0
100799003,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,1,500,518,0,0,0.0000,0
100799003,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,1,500,518,0,0,0.0000,0
100799003,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,1,500,518,0,0,0.0000,0
100799004,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,0,226,234,40,40,0.0174,13486
100799004,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,0,226,234,56,56,0.0105,51960
100799004,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,0,226,234,0,0,0.0000,0
100799004,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,0,226,234,0,0,0.0000,0
100799004,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,1,226,234,0,0,0.0000,0
100799004,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,1,226,234,0,0,0.0000,0
100799004,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,1,226,234,0,0,0.0000,0
100799004,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,1,226,234,0,0,0.0000,0
100799005,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,0,444,460,78,78,0.0342,13796
100799005,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,0,444,460,110,110,0.0207,53155
100799005,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,0,444,460,0,0,0.0000,0
100799005,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,0,444,460,0,0,0.0000,0
100799005,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,1,444,460,0,0,0.0000,0
100799005,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,1,444,460,0,0,0.0000,0
100799005,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,1,444,460,0,0,0.0000,0
100799005,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,1,444,460,0,0,0.0000,0
100799006,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,0,410,425,72,72,0.0316,12090
100799006,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,0,410,425,102,102,0.0191,46585
100799006,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,0,410,425,0,0,0.0000,0
100799006,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,0,410,425,0,0,0.0000,0
100799006,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,1,410,425,0,0,0.0000,0
100799006,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,1,410,425,0,0,0.0000,0
100799006,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,1,410,425,0,0,0.0000,0
100799006,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,1,410,425,0,0,0.0000,0
100799007,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,0,423,438,74,74,0.0326,9610
100799007,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,0,423,438,105,105,0.0197,37029
100799007,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,0,423,438,0,0,0.0000,0
100799007,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,0,423,438,0,0,0.0000,0
100799007,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,1,423,438,0,0,0.0000,0
100799007,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,1,423,438,0,0,0.0000,0
100799007,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,1,423,438,0,0,0.0000,0
100799007,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,1,423,438,0,0,0.0000,0
100799008,10,Omusati,07,Onesi,56201: Northern border upland cereals and livestock (NAUCL),Not affected,Very Poor,0,483,501,130,130,0.0488,51087
100799008,10,Omusati,07,Onesi,56201: Northern border upland cereals and livestock (NAUCL),Not affected,Poor,0,483,501,110,110,0.0124,58427
100799008,10,Omusati,07,Onesi,56201: Northern border upland cereals and livestock (NAUCL),Not affected,Middle,0,483,501,0,0,0.0000,0
100799008,10,Omusati,07,Onesi,56201: Northern border upland cereals and livestock (NAUCL),Not affected,Rich,0,483,501,0,0,0.0000,0
100799008,10,Omusati,07,Onesi,56201: Northern border upland cereals and livestock (NAUCL),Not affected,Very Poor,1,483,501,0,0,0.0000,0
100799008,10,Omusati,07,Onesi,56201: Northern border upland cereals and livestock (NAUCL),Not affected,Poor,1,483,501,0,0,0.0000,0
100799008,10,Omusati,07,Onesi,56201: Northern border upland cereals and livestock (NAUCL),Not affected,Middle,1,483,501,0,0,0.0000,0
100799008,10,Omusati,07,Onesi,56201: Northern border upland cereals and livestock (NAUCL),Not affected,Rich,1,483,501,0,0,0.0000,0
100799009,10,Omusati,07,Onesi,56201: Northern border upland cereals and livestock (NAUCL),Not affected,Very Poor,0,404,419,109,109,0.0409,45779
100799009,10,Omusati,07,Onesi,56201: Northern border upland cereals and livestock (NAUCL),Not affected,Poor,0,404,419,92,92,0.0104,52357
100799009,10,Omusati,07,Onesi,56201: Northern border upland cereals and livestock (NAUCL),Not affected,Middle,0,404,419,0,0,0.0000,0
100799009,10,Omusati,07,Onesi,56201: Northern border upland cereals and livestock (NAUCL),Not affected,Rich,0,404,419,0,0,0.0000,0
100799009,10,Omusati,07,Onesi,56201: Northern border upland cereals and livestock (NAUCL),Not affected,Very Poor,1,404,419,0,0,0.0000,0
100799009,10,Omusati,07,Onesi,56201: Northern border upland cereals and livestock (NAUCL),Not affected,Poor,1,404,419,0,0,0.0000,0
100799009,10,Omusati,07,Onesi,56201: Northern border upland cereals and livestock (NAUCL),Not affected,Middle,1,404,419,0,0,0.0000,0
100799009,10,Omusati,07,Onesi,56201: Northern border upland cereals and livestock (NAUCL),Not affected,Rich,1,404,419,0,0,0.0000,0
100799010,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,0,413,428,73,73,0.0318,10695
100799010,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,0,413,428,103,103,0.0193,41210
100799010,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,0,413,428,0,0,0.0000,0
100799010,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,0,413,428,0,0,0.0000,0
100799010,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,1,413,428,0,0,0.0000,0
100799010,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,1,413,428,0,0,0.0000,0
100799010,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,1,413,428,0,0,0.0000,0
100799010,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,1,413,428,0,0,0.0000,0
100799011,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,0,400,414,70,70,0.0308,12865
100799011,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,0,400,414,99,99,0.0186,49571
100799011,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,0,400,414,0,0,0.0000,0
100799011,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,0,400,414,0,0,0.0000,0
100799011,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,1,400,414,0,0,0.0000,0
100799011,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,1,400,414,0,0,0.0000,0
100799011,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,1,400,414,0,0,0.0000,0
100799011,10,Omusati,07,Onesi,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,1,400,414,0,0,0.0000,0
